,Unnamed: 0,player_id,datetime,minutes,predmin
433,433,726,2025-04-01,45,0
434,434,726,2025-04-05,0,29
435,435,726,2025-04-13,0,0
436,436,726,2025-04-19,4,0
437,437,726,2025-04-26,0,0
438,438,726,2025-05-04,10,0
439,439,726,2025-05-11,0,0
440,440,726,2025-05-18,0,0
441,441,726,2023-08-12,12,0
442,442,726,2023-09-24,45,90
443,443,726,2023-09-30,45,46
444,444,726,2023-10-08,59,48
445,445,726,2023-10-21,74,58
446,446,726,2023-10-29,77,51
447,447,726,2023-11-04,67,67
448,448,726,2023-11-12,0,58
449,449,726,2023-11-25,76,29
450,450,726,2023-12-03,90,56
451,451,726,2023-12-06,21,60
452,452,726,2023-12-09,90,37
453,453,726,2023-12-17,59,55
454,454,726,2023-12-21,0,53
455,455,726,2023-12-28,21,21
456,456,726,2024-01-02,23,32
457,457,726,2024-01-22,25,24
458,458,726,2024-01-30,45,32
459,459,726,2024-02-03,68,33
460,460,726,2024-02-10,7,42
461,461,726,2024-02-18,24,21
462,462,726,2024-02-24,74,29
463,463,726,2024-03-02,90,47
464,464,726,2024-03-10,59,56
465,465,726,2024-03-31,7,45
466,466,726,2022-08-27,0,28
467,467,726,2022-10-08,0,0
468,468,726,2022-10-14,0,0
469,469,726,2022-10-18,0,0
470,470,726,2022-10-22,0,0
471,471,726,2022-10-29,0,0
472,472,726,2022-11-05,0,0
473,473,726,2022-11-13,0,0
474,474,726,2022-12-26,7,0
475,475,726,2022-12-31,30,0
476,476,726,2023-01-03,70,24
477,477,726,2023-01-14,65,48
478,478,726,2023-01-21,24,44
479,479,726,2023-02-04,0,44
480,480,726,2023-02-11,33,31
481,481,726,2023-02-18,72,36
482,482,726,2023-03-04,82,49
483,483,726,2023-03-11,67,54
484,484,726,2023-03-15,11,47
485,485,726,2023-04-01,0,37
486,486,726,2023-04-04,72,20
487,487,726,2023-04-08,24,49
488,488,726,2023-04-15,38,25
489,489,726,2023-04-26,0,40
490,490,726,2023-04-29,0,22
491,491,726,2023-05-04,0,11
492,492,726,2023-05-08,45,0
493,493,726,2023-05-14,76,39
494,494,726,2023-05-18,34,37
495,495,726,2023-05-21,64,32
496,496,726,2023-05-24,38,59
497,497,726,2023-05-28,90,42
498,498,641,2024-09-21,8,27
499,499,641,2024-09-30,0,14
500,500,641,2024-10-05,16,18
501,501,641,2024-10-19,0,0
502,502,641,2024-10-26,45,0
503,503,641,2024-11-02,90,37
504,504,641,2024-11-09,90,59
505,505,641,2024-11-24,76,59
506,506,641,2024-11-29,90,66
507,507,641,2024-12-04,61,63
508,508,641,2024-12-07,90,67
509,509,641,2024-12-15,81,63
510,510,641,2024-12-22,90,71
511,511,641,2024-12-26,72,65
512,512,641,2024-12-29,64,61
513,513,641,2025-01-04,35,62
514,514,641,2025-01-16,17,51
515,515,641,2025-01-19,57,34
516,516,641,2025-01-25,59,42
517,517,641,2025-02-01,0,54
518,518,641,2025-02-15,0,20
519,519,641,2025-02-22,0,23
520,520,641,2025-02-25,0,0
521,521,641,2025-03-08,0,0
522,522,641,2025-03-15,0,0
523,523,641,2025-04-02,0,0
524,524,641,2025-04-06,0,0
525,525,641,2025-04-12,0,0
526,526,641,2025-04-19,0,0
527,527,641,2025-04-26,0,0
528,528,641,2025-05-03,0,0
529,529,641,2025-05-10,0,0
530,530,641,2025-05-18,0,0
531,531,641,2022-08-06,45,0
532,532,641,2022-08-30,85,55
533,533,641,2022-09-03,82,70
534,534,641,2022-09-16,70,67
535,535,641,2022-10-01,30,62
536,536,641,2022-10-08,65,48
537,537,641,2022-10-16,73,57
538,538,641,2022-10-19,87,59
539,539,641,2022-10-23,72,58
540,540,641,2022-10-29,0,61
541,541,641,2022-11-06,26,29
542,542,641,2022-11-12,58,33
543,543,641,2022-12-26,6,41
544,544,641,2022-12-31,1,17
545,545,641,2023-01-04,26,20
546,546,641,2023-01-14,29,24
547,547,641,2023-01-21,83,25
548,548,641,2023-02-04,9,53
549,549,641,2023-02-11,0,29
550,550,641,2023-02-18,31,11
551,551,641,2023-02-25,8,29
552,552,641,2023-03-04,27,15
553,553,641,2023-03-12,14,26
554,554,641,2023-03-15,0,20
555,555,641,2023-03-18,0,0
556,556,641,2023-04-02,0,0
557,557,641,2023-04-08,0,0
558,558,641,2023-04-15,0,0
559,559,641,2023-04-21,76,0
560,560,641,2023-04-27,75,39
561,561,641,2023-04-30,20,42
562,562,641,2023-05-08,14,39
563,563,641,2023-05-13,8,23
