,player_id,datetime,minutes,Lynge_CNN1D_DEF,Lynge_FCNN_DEF,Lynge_FCNN_Hard_Sigmoid_DEF,Lynge_RNN_DEF,baseline_DEF,xgboost_DEF
1909,470,2024-10-20,0,2,0,0,2,22.5,0.0
1910,470,2024-10-27,0,1,0,0,2,0.0,0.0
1911,470,2024-11-02,0,1,0,0,3,0.0,0.0
1912,470,2024-11-09,0,2,0,0,2,0.0,0.0
1913,470,2024-11-24,0,0,0,0,3,0.0,0.0
1914,470,2024-12-01,17,3,1,0,2,0.0,0.0
1915,470,2024-12-04,90,15,7,11,32,4.25,16.114475
1916,470,2024-12-14,20,52,51,65,56,26.75,89.99997
1917,470,2024-12-22,0,36,27,40,26,31.75,32.60651
1918,470,2024-12-26,0,17,21,21,13,31.75,6.5286717
1919,470,2024-12-29,53,15,17,13,15,27.5,0.684695
1920,470,2025-01-05,0,38,31,29,45,18.25,37.160477
1921,470,2025-01-14,0,14,10,8,20,13.25,2.5
1922,470,2025-01-18,0,7,6,1,10,13.25,0.08
1923,470,2025-01-25,0,7,8,1,5,13.25,0.604695
1924,470,2025-02-01,0,2,4,0,2,0.0,0.0
1925,470,2025-02-12,0,1,0,0,2,0.0,0.0
1926,470,2025-02-16,45,1,1,0,2,0.0,0.0
1927,470,2025-02-19,1,32,27,23,43,11.25,37.160477
1928,470,2025-02-23,1,15,12,16,20,11.5,3.4171
1929,470,2025-02-26,13,9,9,13,12,11.75,0.99709994
1930,470,2025-03-08,1,20,20,22,27,15.0,16.79917
1931,470,2025-04-02,0,8,14,15,17,4.0,0.99709994
1932,470,2025-04-06,0,4,6,2,3,3.75,0.08
1933,470,2025-04-13,22,4,5,2,2,3.5,0.08
1934,470,2025-04-20,0,19,22,25,36,5.75,23.418713
1935,470,2025-04-27,0,6,1,0,18,5.5,2.5
1936,470,2025-05-04,90,5,6,0,10,5.5,0.08
1937,470,2025-05-11,0,48,39,33,52,28.0,81.89995
1938,470,2025-05-19,90,17,7,0,20,22.5,16.49203
1939,484,2022-08-07,90,30,28,32,29,,16.79917
1940,484,2022-08-31,0,33,39,45,29,90.0,7.1333666
1941,484,2022-09-03,10,19,21,21,16,45.0,0.684695
1942,484,2022-09-17,0,13,11,10,13,33.333333333333336,6.549386
1943,484,2022-10-02,90,5,4,10,10,25.0,0.0
1944,484,2022-10-08,90,50,49,49,54,25.0,81.97995
1945,484,2022-10-16,90,67,63,61,67,47.5,89.99997
1946,484,2022-10-22,0,72,69,81,75,67.5,89.99997
1947,484,2022-10-29,0,43,49,44,46,67.5,21.125393
1948,484,2022-11-05,90,24,31,37,28,45.0,4.713367
1949,484,2022-11-12,0,58,59,59,53,45.0,81.89995
1950,484,2022-12-28,90,22,19,28,22,22.5,16.49203
1951,484,2022-12-31,90,58,57,64,52,45.0,81.97995
1952,484,2023-01-05,90,70,71,63,73,67.5,89.99997
1953,484,2023-01-14,90,72,70,76,75,67.5,89.99997
1954,484,2023-01-19,90,79,76,82,79,90.0,89.99997
1955,484,2023-01-22,45,79,75,88,78,90.0,89.99997
1956,484,2023-02-05,90,63,61,66,58,78.75,58.285873
1957,484,2023-02-12,5,73,72,71,68,78.75,89.99997
1958,484,2023-02-15,90,42,45,48,44,57.5,21.413824
1959,484,2023-02-18,1,61,57,71,55,57.5,81.97995
1960,484,2023-02-25,79,35,34,47,30,46.5,18.013824
1961,484,2023-03-04,90,55,52,51,50,43.75,73.42557
1962,484,2023-03-11,90,70,64,65,75,65.0,89.99997
1963,484,2023-04-01,90,72,60,58,74,65.0,89.99997
1964,484,2023-04-08,80,77,76,88,80,87.25,89.99997
1965,484,2023-04-15,0,76,82,79,71,87.5,89.99997
1966,484,2023-05-03,76,42,46,52,45,65.0,16.112331
1967,484,2023-05-06,53,67,63,59,67,61.5,69.39689
1968,484,2023-08-11,78,37,39,44,43,52.25,16.112331
1969,484,2023-09-16,1,74,75,83,75,51.75,89.99997
1970,484,2023-09-23,33,35,35,51,44,52.0,21.437798
1971,484,2023-09-30,79,43,44,52,46,41.25,41.873837
1972,484,2023-10-08,90,58,60,61,59,47.75,77.41689
1973,484,2023-10-21,1,63,57,62,66,50.75,89.99997
1974,484,2023-10-29,0,40,42,37,39,50.75,17.409128
1975,484,2023-11-04,90,24,28,39,28,42.5,4.713367
1976,484,2023-11-12,0,64,59,60,59,45.25,81.97995
1977,484,2023-11-25,90,23,18,32,25,22.75,16.49203
1978,484,2023-12-03,3,64,62,58,59,45.0,81.97995
1979,484,2023-12-06,0,39,51,58,40,45.75,18.013824
1980,484,2023-12-10,90,14,24,18,14,23.25,4.108671
1981,484,2023-12-16,90,62,64,74,55,45.75,81.97995
1982,484,2023-12-27,90,63,62,61,65,45.75,89.99997
1983,484,2023-12-30,90,72,73,72,75,67.5,89.99997
1984,484,2024-01-13,90,82,74,90,77,90.0,89.99997
1985,484,2024-01-31,90,75,68,73,77,90.0,89.99997
1986,484,2024-02-05,90,78,81,77,78,90.0,89.99997
1987,484,2024-02-10,90,78,78,80,77,90.0,89.99997
1988,484,2024-02-17,90,82,80,90,80,90.0,89.99997
1989,484,2024-02-20,0,78,77,84,77,90.0,89.99997
1990,484,2024-02-24,90,44,50,60,46,67.5,21.125393
1991,484,2024-03-03,90,69,70,83,62,67.5,81.97995
1992,484,2024-03-10,90,71,66,65,73,67.5,89.99997
1993,484,2024-03-31,26,73,74,66,76,67.5,89.99997
1994,484,2024-04-13,0,54,52,65,52,74.0,48.9815
1995,484,2024-04-25,90,29,36,43,29,51.5,7.1333666
1996,484,2024-04-28,90,63,57,65,56,51.5,81.97995
1997,484,2024-05-04,68,67,64,70,70,51.5,89.99997
1998,484,2024-05-11,21,63,63,74,62,62.0,70.423294
1999,484,2024-05-14,0,48,53,57,49,67.25,23.247837
2000,484,2024-05-19,19,27,30,28,30,44.75,3.104695
2001,484,2024-10-26,0,3,4,5,2,27.0,0.0
2002,484,2024-11-02,72,2,1,0,2,10.0,0.08
2003,484,2024-11-09,0,42,39,39,48,22.75,57.710255
2004,484,2024-11-23,45,17,15,20,20,22.75,11.478964
2005,484,2024-12-01,90,37,33,33,41,29.25,37.24048
2006,484,2024-12-04,89,61,59,52,63,51.75,89.99997
2007,484,2024-12-21,0,69,69,67,68,56.0,85.97128
2008,484,2024-12-26,84,40,42,49,45,56.0,16.112331
2009,484,2024-12-29,69,63,63,60,60,65.75,75.48448
2010,484,2025-01-04,60,64,62,73,64,60.5,62.004787
2011,484,2025-01-14,90,59,57,55,63,53.25,48.63944
2012,484,2025-02-23,76,72,66,65,75,75.75,89.99997
2013,484,2025-02-26,0,67,68,68,68,73.75,85.97128
2014,493,2023-08-11,11,75,72,67,77,,89.99997
2015,493,2023-09-16,90,32,31,37,40,11.0,20.520699
2016,493,2023-09-23,90,65,65,66,61,50.5,81.97995
2017,493,2023-09-30,0,74,68,68,75,63.666666666666664,89.99997
2018,493,2023-10-08,90,38,39,39,42,47.75,20.520699
2019,493,2023-10-21,90,65,61,63,61,67.5,81.97995
2020,493,2023-10-29,90,73,73,74,71,67.5,89.99997
2021,493,2023-11-04,0,73,74,75,75,67.5,89.99997
2022,493,2023-11-12,90,44,45,57,45,67.5,21.125393
2023,493,2023-11-25,0,65,65,64,61,67.5,81.97995
2024,493,2023-12-03,86,34,31,39,30,45.0,17.096724
2025,493,2023-12-06,90,56,54,61,50,44.0,75.48448
2026,493,2023-12-10,68,72,69,62,72,66.5,89.99997
2027,493,2023-12-16,90,63,66,64,60,61.0,66.39462
2028,493,2023-12-27,47,72,73,76,69,83.5,89.99997
2029,493,2023-12-30,90,58,58,60,57,73.75,54.257206
2030,493,2024-01-13,90,72,73,79,67,73.75,89.99997
2031,493,2024-01-31,90,72,63,69,74,79.25,89.99997
2032,493,2024-02-05,90,74,69,75,75,79.25,89.99997
2033,493,2024-02-10,0,78,76,89,77,90.0,89.99997
2034,493,2024-02-17,0,42,43,46,46,67.5,21.125393
2035,493,2024-02-20,0,27,27,32,28,45.0,4.713367
2036,493,2024-02-24,0,15,22,32,16,22.5,0.604695
2037,493,2024-03-03,0,2,3,0,2,0.0,0.0
2038,493,2024-03-10,0,2,2,3,3,0.0,0.0
2039,493,2024-03-31,90,2,0,0,3,0.0,0.0
2040,493,2024-04-03,90,54,48,49,56,22.5,81.89995
2041,493,2024-04-06,45,67,62,59,70,45.0,89.99997
2042,493,2024-04-13,90,53,53,59,53,56.25,57.68118
2043,493,2024-04-25,90,79,83,86,74,78.75,89.99997
2044,493,2024-04-28,90,77,68,90,73,78.75,89.99997
2045,493,2024-05-04,90,84,76,86,81,78.75,89.99997
2046,493,2024-05-11,90,83,85,90,76,90.0,89.99997
2047,493,2024-05-14,90,89,90,90,83,90.0,89.99997
2048,493,2024-05-19,90,83,92,90,77,90.0,89.99997
2049,493,2024-09-22,90,59,62,71,56,90.0,53.2728
2050,493,2024-09-28,90,72,75,76,68,90.0,89.99997
2051,493,2024-10-05,90,77,69,65,78,90.0,89.99997
2052,493,2024-10-20,90,78,68,80,74,90.0,89.99997
2053,493,2024-10-26,90,83,74,90,79,90.0,89.99997
2054,493,2024-11-02,90,84,71,75,77,90.0,89.99997
2055,493,2024-11-09,90,85,72,61,79,90.0,89.99997
2056,493,2024-11-23,90,81,78,85,75,90.0,89.99997
2057,493,2024-12-01,0,76,70,90,73,90.0,89.99997
2058,493,2024-12-04,90,40,41,35,47,67.5,21.125393
2059,493,2024-12-07,90,69,65,66,60,67.5,81.97995
2060,493,2024-12-15,90,74,69,74,72,67.5,89.99997
2061,493,2024-12-21,90,76,70,72,77,67.5,89.99997
2062,493,2024-12-26,90,76,66,69,75,90.0,89.99997
2063,493,2024-12-29,90,75,70,69,74,90.0,89.99997
2064,493,2025-01-04,90,77,75,83,78,90.0,89.99997
2065,493,2025-01-14,90,78,75,79,77,90.0,89.99997
2066,493,2025-01-19,90,75,70,86,76,90.0,89.99997
2067,493,2025-01-25,90,81,82,84,79,90.0,89.99997
2068,493,2025-02-02,90,83,78,86,78,90.0,89.99997
2069,493,2025-02-15,86,75,71,65,77,90.0,89.99997
2070,493,2025-02-23,90,79,92,90,77,89.0,89.99997
2071,493,2025-02-26,90,77,76,76,77,89.0,89.99997
2072,493,2025-03-08,90,78,75,70,80,89.0,89.99997
2073,493,2025-03-15,90,81,74,66,77,89.0,89.99997
2074,493,2025-04-02,90,79,76,72,78,90.0,89.99997
2075,493,2025-04-06,90,83,76,79,79,90.0,89.99997
2076,493,2025-04-12,90,84,76,81,81,90.0,89.99997
2077,493,2025-04-19,90,81,78,88,76,90.0,89.99997
2078,493,2025-04-22,90,82,82,79,80,90.0,89.99997
2079,493,2025-05-02,90,81,82,90,76,90.0,89.99997
2080,493,2025-05-10,90,81,80,84,80,90.0,89.99997
2081,493,2025-05-20,90,82,76,90,77,90.0,89.99997
2082,498,2022-08-07,0,4,3,0,2,,0.08
2083,498,2022-08-31,15,2,2,10,2,0.0,0.08
2084,498,2022-09-03,0,17,9,10,26,7.5,16.114475
2085,498,2022-09-17,0,5,2,0,18,5.0,0.0
2086,498,2022-10-02,0,4,3,5,3,3.75,0.08
2087,498,2022-10-08,12,3,5,5,3,3.75,0.0
2088,498,2022-10-16,0,14,5,18,20,3.0,6.549386
2089,498,2022-10-22,0,4,1,0,17,3.0,0.0
2090,498,2022-10-29,0,4,9,17,2,3.0,0.08
2091,498,2022-11-05,0,3,6,5,3,3.0,0.0
2092,498,2022-11-12,0,3,7,12,2,0.0,0.0
2093,498,2022-12-28,67,2,2,0,2,0.0,0.0
2094,498,2022-12-31,86,43,41,48,48,16.75,49.92113
2095,498,2023-01-05,45,58,51,46,61,38.25,79.47581
2096,498,2023-01-14,0,50,49,50,53,49.5,48.63944
2097,498,2023-01-19,82,32,35,38,32,49.5,3.104695
2098,498,2023-01-22,45,58,59,61,55,53.25,71.455795
2099,498,2023-02-05,90,48,42,47,45,43.0,49.244133
2100,498,2023-02-12,0,64,62,67,62,54.25,89.99997
2101,498,2023-02-15,0,40,42,51,43,54.25,17.096724
2102,498,2023-02-18,0,17,23,18,21,33.75,4.713367
2103,498,2023-02-25,90,14,21,30,15,22.5,0.604695
2104,498,2023-03-04,0,49,45,50,53,22.5,81.89995
2105,498,2023-03-11,0,21,17,13,22,22.5,16.49203
2106,498,2023-04-01,0,14,13,8,13,22.5,4.108671
2107,498,2023-04-08,0,13,17,21,17,22.5,0.604695
2108,498,2023-04-15,0,2,1,8,2,0.0,0.0
2109,498,2023-04-26,0,1,1,0,3,0.0,0.0
2110,498,2023-04-30,0,2,1,6,3,0.0,0.0
2111,498,2023-05-03,0,2,0,0,2,0.0,0.0
2112,498,2023-05-06,90,1,0,0,3,0.0,0.0
2113,498,2023-05-14,0,51,47,46,54,22.5,81.89995
2114,498,2023-05-21,90,23,15,21,22,22.5,16.49203
2115,498,2023-05-24,90,59,51,41,53,45.0,81.97995
2116,498,2023-05-28,90,72,63,77,72,67.5,89.99997
